segment_id,filename,image_panoid,date,query_counter,lat,lon,geometry,years_since_today,name,length,bearing
105012724-105096396,img_105012724-105096396_h1_011.png,DWI8V00QY7GHjuChUb2Ecg,2023-07-01,19.0,40.44021453030156,-79.99899163328531,POINT (409217.2222427703 125331.9976805791),0.72,Smithfield Street,82.039,27.5
105096396-105938047,img_105096396-105938047_h1_001.png,jjJPmWEzMxWk7NDlODI8cQ,2023-07-01,1.0,40.44025467367665,-79.99909999451863,POINT (409208.14541720634 125336.68780271706),0.72,Smithfield Street,89.635,26.5
105012724-105096396,img_105012724-105096396_h1_013.png,jjJPmWEzMxWk7NDlODI8cQ,2023-07-01,23.0,40.44025467367665,-79.99909999451863,POINT (409208.14541720634 125336.68780271706),0.72,Smithfield Street,82.039,27.5
105012701-105012714,img_105012701-105012714_h1_005.png,UyN1mbjBDvh4TKO3HUUS6w,2023-07-01,47.0,40.44001701794649,-80.00059886396345,POINT (409080.35092787934 125313.54671609339),0.72,Forbes Avenue,131.149,116.3
105096391-105096396,img_105096391-105096396_h1_015.png,yZCGEZqoqUrhVpl-ns1q5A,2023-07-01,33.0,40.44057793528307,-79.99996116288983,POINT (409136.0224471786 125374.43153788707),0.72,Fifth Avenue,167.986,116.8
105096391-105096396,img_105096391-105096396_h0_014.png,yZCGEZqoqUrhVpl-ns1q5A,2023-07-01,32.0,40.44057793528307,-79.99996116288983,POINT (409136.0224471786 125374.43153788707),0.72,Fifth Avenue,167.986,116.8
105096360-105096391,img_105096360-105096391_h1_023.png,z5D8BvnhPHXWz0V6a9ZsYw,2023-07-01,51.0,40.44060433793477,-80.00047668236986,POINT (409092.375149805 125378.47660062817),0.72,Fifth Avenue,160.246,116.3
105096360-105096391,img_105096360-105096391_h0_022.png,z5D8BvnhPHXWz0V6a9ZsYw,2023-07-01,50.0,40.44060433793477,-80.00047668236986,POINT (409092.375149805 125378.47660062817),0.72,Fifth Avenue,160.246,116.3
105096391-105096396,img_105096391-105096396_h0_002.png,PNFx_7lXzmeJkeJhenLP4Q,2023-07-01,4.0,40.44061627414892,-80.0000629530591,POINT (409127.49791971286 125378.90725106347),0.72,Fifth Avenue,167.986,116.8
105096391-105096396,img_105096391-105096396_h1_003.png,PNFx_7lXzmeJkeJhenLP4Q,2023-07-01,5.0,40.44061627414892,-80.0000629530591,POINT (409127.49791971286 125378.90725106347),0.72,Fifth Avenue,167.986,116.8
105096391-105096396,img_105096391-105096396_h0_012.png,c04fz3UYttbVVJ4c_6f4ew,2023-07-01,28.0,40.44065779625671,-80.0001730194115,POINT (409118.28049254743 125383.75421065721),0.72,Fifth Avenue,167.986,116.8
105096391-105938038,img_105096391-105938038_h1_003.png,c04fz3UYttbVVJ4c_6f4ew,2023-07-01,5.0,40.44065779625671,-80.0001730194115,POINT (409118.28049254743 125383.75421065721),0.72,Wood Street,87.87100000000001,26.5
105096391-105096396,img_105096391-105096396_h1_013.png,c04fz3UYttbVVJ4c_6f4ew,2023-07-01,29.0,40.44065779625671,-80.0001730194115,POINT (409118.28049254743 125383.75421065721),0.72,Fifth Avenue,167.986,116.8
105012714-105096391,img_105012714-105096391_h1_011.png,c04fz3UYttbVVJ4c_6f4ew,2023-07-01,31.0,40.44065779625671,-80.0001730194115,POINT (409118.28049254743 125383.75421065721),0.72,Wood Street,80.244,26.6
105096360-105096391,img_105096360-105096391_h0_024.png,c04fz3UYttbVVJ4c_6f4ew,2023-07-01,60.0,40.44065779625671,-80.0001730194115,POINT (409118.28049254743 125383.75421065721),0.72,Fifth Avenue,160.246,116.3
105012714-105096391,img_105012714-105096391_h0_010.png,c04fz3UYttbVVJ4c_6f4ew,2023-07-01,30.0,40.44065779625671,-80.0001730194115,POINT (409118.28049254743 125383.75421065721),0.72,Wood Street,80.244,26.6
105096391-105938038,img_105096391-105938038_h0_002.png,c04fz3UYttbVVJ4c_6f4ew,2023-07-01,4.0,40.44065779625671,-80.0001730194115,POINT (409118.28049254743 125383.75421065721),0.72,Wood Street,87.87100000000001,26.5
105096360-105096391,img_105096360-105096391_h1_025.png,c04fz3UYttbVVJ4c_6f4ew,2023-07-01,61.0,40.44065779625671,-80.0001730194115,POINT (409118.28049254743 125383.75421065721),0.72,Fifth Avenue,160.246,116.3
105096391-105096396,img_105096391-105096396_h0_008.png,US8uJaAMUTCf6GT2Ukk8aw,2023-07-01,16.0,40.44069979218743,-80.00028410949567,POINT (409108.97759355337 125388.6559900555),0.72,Fifth Avenue,167.986,116.8
105096391-105096396,img_105096391-105096396_h1_009.png,US8uJaAMUTCf6GT2Ukk8aw,2023-07-01,17.0,40.44069979218743,-80.00028410949567,POINT (409108.97759355337 125388.6559900555),0.72,Fifth Avenue,167.986,116.8
105096391-105938038,img_105096391-105938038_h1_001.png,c8j_3x_aKK6mKwGYOkcFug,2023-07-01,1.0,40.44073880583773,-80.00038658186683,POINT (409100.39714871556 125393.20811159593),0.72,Wood Street,87.87100000000001,26.5
105096391-105096396,img_105096391-105096396_h1_001.png,c8j_3x_aKK6mKwGYOkcFug,2023-07-01,1.0,40.44073880583773,-80.00038658186683,POINT (409100.39714871556 125393.20811159593),0.72,Fifth Avenue,167.986,116.8
105096391-105938038,img_105096391-105938038_h0_000.png,c8j_3x_aKK6mKwGYOkcFug,2023-07-01,0.0,40.44073880583773,-80.00038658186683,POINT (409100.39714871556 125393.20811159593),0.72,Wood Street,87.87100000000001,26.5
105012701-105012714,img_105012701-105012714_h1_001.png,NU12AJJaLQ5rML2pEjEBWQ,2023-07-01,37.0,40.44016607702413,-80.00077010561468,POINT (409066.2493352421 125330.46287321066),0.72,Forbes Avenue,131.149,116.3
105012714-105096391,img_105012714-105096391_h0_008.png,OKwPKjyt2RDbu9lopZBL1g,2023-07-01,26.0,40.44086508477987,-80.00072232521777,POINT (409072.2796348246 125407.95121655928),0.72,Wood Street,80.244,26.6
105012714-105096391,img_105012714-105096391_h1_009.png,OKwPKjyt2RDbu9lopZBL1g,2023-07-01,27.0,40.44086508477987,-80.00072232521777,POINT (409072.2796348246 125407.95121655928),0.72,Wood Street,80.244,26.6
105096360-105096391,img_105096360-105096391_h1_021.png,EqBRBAVubSYUCUS9kjK4zA,2023-07-01,47.0,40.44110997893628,-80.0013676996469,POINT (409018.2378467392 125436.53058007399),0.72,Fifth Avenue,160.246,116.3
105096360-105096391,img_105096360-105096391_h0_020.png,EqBRBAVubSYUCUS9kjK4zA,2023-07-01,46.0,40.44110997893628,-80.0013676996469,POINT (409018.2378467392 125436.53058007399),0.72,Fifth Avenue,160.246,116.3
105096360-105096391,img_105096360-105096391_h1_019.png,CyrE7UF70ybjlryvYvIXYA,2023-07-01,39.0,40.44118707807158,-80.00157084996653,POINT (409001.2267437046 125445.52813182834),0.72,Fifth Avenue,160.246,116.3
105096360-105096391,img_105096360-105096391_h0_018.png,CyrE7UF70ybjlryvYvIXYA,2023-07-01,38.0,40.44118707807158,-80.00157084996653,POINT (409001.2267437046 125445.52813182834),0.72,Fifth Avenue,160.246,116.3
105096360-105096391,img_105096360-105096391_h1_009.png,CRErd2cdUEOt6eSzXyeYIQ,2023-07-01,19.0,40.44122876713774,-80.00168108505261,POINT (408991.995640498 125450.39414499619),0.72,Fifth Avenue,160.246,116.3
105096360-105096391,img_105096360-105096391_h0_008.png,CRErd2cdUEOt6eSzXyeYIQ,2023-07-01,18.0,40.44122876713774,-80.00168108505261,POINT (408991.995640498 125450.39414499619),0.72,Fifth Avenue,160.246,116.3
105096360-105096391,img_105096360-105096391_h1_017.png,IdSbZUC-Hy8l_ivcwR3GlA,2023-07-01,35.0,40.44125107323634,-80.00174371080551,POINT (408986.7474547332 125453.00563321428),0.72,Fifth Avenue,160.246,116.3
105096391-105096396,img_105096391-105096396_h0_000.png,c8j_3x_aKK6mKwGYOkcFug,2023-07-01,0.0,40.44073880583773,-80.00038658186683,POINT (409100.39714871556 125393.20811159593),0.72,Fifth Avenue,167.986,116.8
105012714-105096391,img_105012714-105096391_h1_013.png,c8j_3x_aKK6mKwGYOkcFug,2023-07-01,35.0,40.44073880583773,-80.00038658186683,POINT (409100.39714871556 125393.20811159593),0.72,Wood Street,80.244,26.6
105096360-105096391,img_105096360-105096391_h1_027.png,c8j_3x_aKK6mKwGYOkcFug,2023-07-01,69.0,40.44073880583773,-80.00038658186683,POINT (409100.39714871556 125393.20811159593),0.72,Fifth Avenue,160.246,116.3
105012714-105096391,img_105012714-105096391_h0_012.png,c8j_3x_aKK6mKwGYOkcFug,2023-07-01,34.0,40.44073880583773,-80.00038658186683,POINT (409100.39714871556 125393.20811159593),0.72,Wood Street,80.244,26.6
105096360-105096391,img_105096360-105096391_h0_026.png,c8j_3x_aKK6mKwGYOkcFug,2023-07-01,68.0,40.44073880583773,-80.00038658186683,POINT (409100.39714871556 125393.20811159593),0.72,Fifth Avenue,160.246,116.3
105012714-105096391,img_105012714-105096391_h1_005.png,Ho87A_H89LTE3PkFZuhxbA,2023-07-01,15.0,40.44078253799427,-80.0005034735999,POINT (409090.6071400796 125398.31518064527),0.72,Wood Street,80.244,26.6
105096391-105096396,img_105096391-105096396_h1_007.png,Ho87A_H89LTE3PkFZuhxbA,2023-07-01,13.0,40.44078253799427,-80.0005034735999,POINT (409090.6071400796 125398.31518064527),0.72,Fifth Avenue,167.986,116.8
105012714-105096391,img_105012714-105096391_h0_004.png,Ho87A_H89LTE3PkFZuhxbA,2023-07-01,14.0,40.44078253799427,-80.0005034735999,POINT (409090.6071400796 125398.31518064527),0.72,Wood Street,80.244,26.6
105096391-105096396,img_105096391-105096396_h0_006.png,Ho87A_H89LTE3PkFZuhxbA,2023-07-01,12.0,40.44078253799427,-80.0005034735999,POINT (409090.6071400796 125398.31518064527),0.72,Fifth Avenue,167.986,116.8
105096391-105938038,img_105096391-105938038_h0_004.png,xlJUlIKxGf9cdRfOxQtToQ,2023-07-01,24.0,40.44082689736609,-80.0003269414257,POINT (409105.7045582681 125402.85757674818),0.72,Wood Street,87.87100000000001,26.5
105096391-105938038,img_105096391-105938038_h1_005.png,xlJUlIKxGf9cdRfOxQtToQ,2023-07-01,25.0,40.44082689736609,-80.0003269414257,POINT (409105.7045582681 125402.85757674818),0.72,Wood Street,87.87100000000001,26.5
105012714-105096391,img_105012714-105096391_h0_006.png,TYkFOCNggRfs_BzTBeesxQ,2023-07-01,22.0,40.44082208206554,-80.00060850538075,POINT (409081.81115137733 125402.93173450035),0.72,Wood Street,80.244,26.6
105096391-105096396,img_105096391-105096396_h0_004.png,TYkFOCNggRfs_BzTBeesxQ,2023-07-01,8.0,40.44082208206554,-80.00060850538075,POINT (409081.81115137733 125402.93173450035),0.72,Fifth Avenue,167.986,116.8
105096391-105096396,img_105096391-105096396_h1_005.png,TYkFOCNggRfs_BzTBeesxQ,2023-07-01,9.0,40.44082208206554,-80.00060850538075,POINT (409081.81115137733 125402.93173450035),0.72,Fifth Avenue,167.986,116.8
105012714-105096391,img_105012714-105096391_h1_007.png,TYkFOCNggRfs_BzTBeesxQ,2023-07-01,23.0,40.44082208206554,-80.00060850538075,POINT (409081.81115137733 125402.93173450035),0.72,Wood Street,80.244,26.6
105096391-105938038,img_105096391-105938038_h1_007.png,JNsGSFbJGkGWRhWAqTGLKw,2023-07-01,29.0,40.44090997513604,-80.00027071384788,POINT (409110.7083216389 125411.9578827694),0.72,Wood Street,87.87100000000001,26.5
105096391-105938038,img_105096391-105938038_h0_006.png,JNsGSFbJGkGWRhWAqTGLKw,2023-07-01,28.0,40.44090997513604,-80.00027071384788,POINT (409110.7083216389 125411.9578827694),0.72,Wood Street,87.87100000000001,26.5
105096391-105938038,img_105096391-105938038_h0_008.png,ublT7_KnStOEA5fc3S8DIg,2023-07-01,32.0,40.44101835143005,-80.00019742170022,POINT (409117.23090610316 125423.82950888791),0.72,Wood Street,87.87100000000001,26.5
105096391-105938038,img_105096391-105938038_h1_009.png,ublT7_KnStOEA5fc3S8DIg,2023-07-01,33.0,40.44101835143005,-80.00019742170022,POINT (409117.23090610316 125423.82950888791),0.72,Wood Street,87.87100000000001,26.5
105938038-105938047,img_105938038-105938047_h0_004.png,6_H9Az9mnrwJrQZk7OINZw,2023-07-01,10.0,40.44109866751491,-80.00014307113872,POINT (409122.06763860723 125432.62732573632),0.72,Oliver Avenue,167.984,116.2
104472649-105096435,img_104472649-105096435_h0_002.png,VGOF-b8a53c4WKTrAAvi1w,2023-05-01,2.0,40.4403569781312,-79.99482388954439,POINT (409571.0992577451 125338.81436290214),0.89,Ross Street,171.894,202.4
104472649-106099212,img_104472649-106099212_h1_007.png,VGOF-b8a53c4WKTrAAvi1w,2023-05-01,19.0,40.4403569781312,-79.99482388954439,POINT (409571.0992577451 125338.81436290214),0.89,Bigelow Square,110.903,49.8
104472649-105096435,img_104472649-105096435_h1_003.png,VGOF-b8a53c4WKTrAAvi1w,2023-05-01,3.0,40.4403569781312,-79.99482388954439,POINT (409571.0992577451 125338.81436290214),0.89,Ross Street,171.894,202.4
684800917-684828139,img_684800917-684828139_h0_016.png,VGOF-b8a53c4WKTrAAvi1w,2023-05-01,46.0,40.4403569781312,-79.99482388954439,POINT (409571.0992577451 125338.81436290214),0.89,Bigelow Square,117.64,208.9
104472649-106099212,img_104472649-106099212_h0_006.png,VGOF-b8a53c4WKTrAAvi1w,2023-05-01,18.0,40.4403569781312,-79.99482388954439,POINT (409571.0992577451 125338.81436290214),0.89,Bigelow Square,110.903,49.8
104472649-684800917,img_104472649-684800917_h1_007.png,l_9CJNnRrOql5R0Z7R28hQ,2023-05-01,13.0,40.44043142141983,-79.9948877148255,POINT (409565.8962138769 125347.2154025038),0.89,Bigelow Square,34.105000000000004,196.4
104472649-684800917,img_104472649-684800917_h0_006.png,l_9CJNnRrOql5R0Z7R28hQ,2023-05-01,12.0,40.44043142141983,-79.9948877148255,POINT (409565.8962138769 125347.2154025038),0.89,Bigelow Square,34.105000000000004,196.4
684800917-684828139,img_684800917-684828139_h1_015.png,rMY1tXrh5pTCoJuBR21Bbg,2023-05-01,43.0,40.44046994086851,-79.99499241207693,POINT (409557.1253653618 125351.7169406027),0.89,Bigelow Square,117.64,208.9
684800917-684828139,img_684800917-684828139_h0_014.png,rMY1tXrh5pTCoJuBR21Bbg,2023-05-01,42.0,40.44046994086851,-79.99499241207693,POINT (409557.1253653618 125351.7169406027),0.89,Bigelow Square,117.64,208.9
104572648-684800917,img_104572648-684800917_h1_008.png,aou_xQrP-ppWL3KnRa8Png,2023-05-01,21.0,40.4405200402202,-79.99514523400013,POINT (409544.3056755558 125357.60767635555),0.89,NA,47.73800000000001,247.9
105012342-4599846710,img_105012342-4599846710_h0_004.png,Ae0WbE6AcE41TuJ6zTn0mw,2023-05-01,20.0,40.44039083845706,-79.99619808528107,POINT (409454.6466856075 125345.53708523815),0.89,Oliver Avenue,79.25200000000001,115.4
4599846710-4599846711,img_4599846710-4599846711_h1_003.png,Ae0WbE6AcE41TuJ6zTn0mw,2023-05-01,5.0,40.44039083845706,-79.99619808528107,POINT (409454.6466856075 125345.53708523815),0.89,Grant Street,88.81400000000001,205.8
4599846710-4599846711,img_4599846710-4599846711_h0_002.png,Ae0WbE6AcE41TuJ6zTn0mw,2023-05-01,4.0,40.44039083845706,-79.99619808528107,POINT (409454.6466856075 125345.53708523815),0.89,Grant Street,88.81400000000001,205.8
105096416-105938052,img_105096416-105938052_h1_013.png,Ae0WbE6AcE41TuJ6zTn0mw,2023-05-01,33.0,40.44039083845706,-79.99619808528107,POINT (409454.6466856075 125345.53708523815),0.89,Grant Street,89.106,26.6
105012342-4599846710,img_105012342-4599846710_h1_005.png,Ae0WbE6AcE41TuJ6zTn0mw,2023-05-01,21.0,40.44039083845706,-79.99619808528107,POINT (409454.6466856075 125345.53708523815),0.89,Oliver Avenue,79.25200000000001,115.4
105096416-105938052,img_105096416-105938052_h0_012.png,Ae0WbE6AcE41TuJ6zTn0mw,2023-05-01,32.0,40.44039083845706,-79.99619808528107,POINT (409454.6466856075 125345.53708523815),0.89,Grant Street,89.106,26.6
4599846707-4599846710,img_4599846707-4599846710_h0_010.png,IDLHakzV38UlKatWwkHxmQ,2023-05-01,34.0,40.44047148857979,-79.9961520089052,POINT (409458.7822574827 125354.39005059405),0.89,Grant Street,81.24600000000001,207.6
104572642-105938052,img_104572642-105938052_h0_000.png,IDLHakzV38UlKatWwkHxmQ,2023-05-01,0.0,40.44047148857979,-79.9961520089052,POINT (409458.7822574827 125354.39005059405),0.89,Grant Street,81.104,26.8
104572642-105938052,img_104572642-105938052_h1_001.png,IDLHakzV38UlKatWwkHxmQ,2023-05-01,1.0,40.44047148857979,-79.9961520089052,POINT (409458.7822574827 125354.39005059405),0.89,Grant Street,81.104,26.8
4599846710-4599846711,img_4599846710-4599846711_h0_000.png,IDLHakzV38UlKatWwkHxmQ,2023-05-01,0.0,40.44047148857979,-79.9961520089052,POINT (409458.7822574827 125354.39005059405),0.89,Grant Street,88.81400000000001,205.8
105938052-4599846710,img_105938052-4599846710_h0_000.png,IDLHakzV38UlKatWwkHxmQ,2023-05-01,0.0,40.44047148857979,-79.9961520089052,POINT (409458.7822574827 125354.39005059405),0.89,Oliver Avenue,9.968,114.9
105096416-105938052,img_105096416-105938052_h0_014.png,IDLHakzV38UlKatWwkHxmQ,2023-05-01,38.0,40.44047148857979,-79.9961520089052,POINT (409458.7822574827 125354.39005059405),0.89,Grant Street,89.106,26.6
4599846710-4599846711,img_4599846710-4599846711_h1_001.png,IDLHakzV38UlKatWwkHxmQ,2023-05-01,1.0,40.44047148857979,-79.9961520089052,POINT (409458.7822574827 125354.39005059405),0.89,Grant Street,88.81400000000001,205.8
105938052-4599846710,img_105938052-4599846710_h1_001.png,IDLHakzV38UlKatWwkHxmQ,2023-05-01,1.0,40.44047148857979,-79.9961520089052,POINT (409458.7822574827 125354.39005059405),0.89,Oliver Avenue,9.968,114.9
4599846707-4599846710,img_4599846707-4599846710_h1_011.png,IDLHakzV38UlKatWwkHxmQ,2023-05-01,35.0,40.44047148857979,-79.9961520089052,POINT (409458.7822574827 125354.39005059405),0.89,Grant Street,81.24600000000001,207.6
105012342-4599846710,img_105012342-4599846710_h1_009.png,IDLHakzV38UlKatWwkHxmQ,2023-05-01,37.0,40.44047148857979,-79.9961520089052,POINT (409458.7822574827 125354.39005059405),0.89,Oliver Avenue,79.25200000000001,115.4
105012342-4599846710,img_105012342-4599846710_h0_008.png,IDLHakzV38UlKatWwkHxmQ,2023-05-01,36.0,40.44047148857979,-79.9961520089052,POINT (409458.7822574827 125354.39005059405),0.89,Oliver Avenue,79.25200000000001,115.4
105096416-105938052,img_105096416-105938052_h1_015.png,IDLHakzV38UlKatWwkHxmQ,2023-05-01,39.0,40.44047148857979,-79.9961520089052,POINT (409458.7822574827 125354.39005059405),0.89,Grant Street,89.106,26.6
4599846707-4599846710,img_4599846707-4599846710_h1_003.png,HYf9_2Tb8JOorFiPjQB80A,2023-05-01,3.0,40.4405504421858,-79.99609705852873,POINT (409463.66564819845 125363.03555424682),0.89,Grant Street,81.24600000000001,207.6
104572642-105938052,img_104572642-105938052_h0_002.png,HYf9_2Tb8JOorFiPjQB80A,2023-05-01,2.0,40.4405504421858,-79.99609705852873,POINT (409463.66564819845 125363.03555424682),0.89,Grant Street,81.104,26.8
104572648-684800917,img_104572648-684800917_h0_006.png,aou_xQrP-ppWL3KnRa8Png,2023-05-01,16.0,40.4405200402202,-79.99514523400013,POINT (409544.3056755558 125357.60767635555),0.89,NA,47.73800000000001,247.9
104572642-104572648,img_104572642-104572648_h1_003.png,aou_xQrP-ppWL3KnRa8Png,2023-05-01,7.0,40.4405200402202,-79.99514523400013,POINT (409544.3056755558 125357.60767635555),0.89,Sixth Avenue,57.844,112.3
104572648-684800917,img_104572648-684800917_h1_007.png,aou_xQrP-ppWL3KnRa8Png,2023-05-01,17.0,40.4405200402202,-79.99514523400013,POINT (409544.3056755558 125357.60767635555),0.89,NA,47.73800000000001,247.9
104472649-105096435,img_104472649-105096435_h1_007.png,aou_xQrP-ppWL3KnRa8Png,2023-05-01,15.0,40.4405200402202,-79.99514523400013,POINT (409544.3056755558 125357.60767635555),0.89,Ross Street,171.894,202.4
104572642-104572648,img_104572642-104572648_h0_002.png,aou_xQrP-ppWL3KnRa8Png,2023-05-01,6.0,40.4405200402202,-79.99514523400013,POINT (409544.3056755558 125357.60767635555),0.89,Sixth Avenue,57.844,112.3
104472649-105096435,img_104472649-105096435_h0_006.png,aou_xQrP-ppWL3KnRa8Png,2023-05-01,14.0,40.4405200402202,-79.99514523400013,POINT (409544.3056755558 125357.60767635555),0.89,Ross Street,171.894,202.4
104572648-684800917,img_104572648-684800917_h0_009.png,Ykn2podWUzIN9XoyctpY8A,2023-05-01,22.0,40.44054174220764,-79.99506920704675,POINT (409550.8149081583 125359.85269634944),0.89,NA,47.73800000000001,247.9
104472649-104572648,img_104472649-104572648_h0_006.png,Ykn2podWUzIN9XoyctpY8A,2023-05-01,14.0,40.44054174220764,-79.99506920704675,POINT (409550.8149081583 125359.85269634944),0.89,Sixth Avenue,36.076,294.7
104472649-104572648,img_104472649-104572648_h1_007.png,Ykn2podWUzIN9XoyctpY8A,2023-05-01,15.0,40.44054174220764,-79.99506920704675,POINT (409550.8149081583 125359.85269634944),0.89,Sixth Avenue,36.076,294.7
104572648-684800917,img_104572648-684800917_h1_010.png,Ykn2podWUzIN9XoyctpY8A,2023-05-01,23.0,40.44054174220764,-79.99506920704675,POINT (409550.8149081583 125359.85269634944),0.89,NA,47.73800000000001,247.9
104472649-105096435,img_104472649-105096435_h0_000.png,Lugc-Z2M2dXtvByfwFxVZw,2023-05-01,0.0,40.44047681654036,-79.99473378318545,POINT (409579.0795521146 125351.92245939),0.89,Ross Street,171.894,202.4
104472649-106099212,img_104472649-106099212_h1_001.png,Lugc-Z2M2dXtvByfwFxVZw,2023-05-01,1.0,40.44047681654036,-79.99473378318545,POINT (409579.0795521146 125351.92245939),0.89,Bigelow Square,110.903,49.8
104472649-105096435,img_104472649-105096435_h1_001.png,Lugc-Z2M2dXtvByfwFxVZw,2023-05-01,1.0,40.44047681654036,-79.99473378318545,POINT (409579.0795521146 125351.92245939),0.89,Ross Street,171.894,202.4
104472649-106099212,img_104472649-106099212_h0_000.png,Lugc-Z2M2dXtvByfwFxVZw,2023-05-01,0.0,40.44047681654036,-79.99473378318545,POINT (409579.0795521146 125351.92245939),0.89,Bigelow Square,110.903,49.8
684800917-684828139,img_684800917-684828139_h1_013.png,8RycmGFizOVJ4VPabnVdfw,2023-05-01,35.0,40.4405968788355,-79.99467806396038,POINT (409584.14402182295 125365.12956117337),0.89,Bigelow Square,117.64,208.9
684800917-684828139,img_684800917-684828139_h0_012.png,8RycmGFizOVJ4VPabnVdfw,2023-05-01,34.0,40.4405968788355,-79.99467806396038,POINT (409584.14402182295 125365.12956117337),0.89,Bigelow Square,117.64,208.9
104472649-106099212,img_104472649-106099212_h0_008.png,8RycmGFizOVJ4VPabnVdfw,2023-05-01,34.0,40.4405968788355,-79.99467806396038,POINT (409584.14402182295 125365.12956117337),0.89,Bigelow Square,110.903,49.8
104472649-106099212,img_104472649-106099212_h1_009.png,8RycmGFizOVJ4VPabnVdfw,2023-05-01,35.0,40.4405968788355,-79.99467806396038,POINT (409584.14402182295 125365.12956117337),0.89,Bigelow Square,110.903,49.8
104472649-106099212,img_104472649-106099212_h1_011.png,Jfbz5p5MZsLi34wrI2Kn_Q,2023-05-01,39.0,40.44067586684641,-79.99463147481065,POINT (409588.31822807156 125373.79699372854),0.89,Bigelow Square,110.903,49.8
104472649-106099212,img_104472649-106099212_h0_010.png,Jfbz5p5MZsLi34wrI2Kn_Q,2023-05-01,38.0,40.44067586684641,-79.99463147481065,POINT (409588.31822807156 125373.79699372854),0.89,Bigelow Square,110.903,49.8
104572642-105938052,img_104572642-105938052_h1_003.png,HYf9_2Tb8JOorFiPjQB80A,2023-05-01,3.0,40.4405504421858,-79.99609705852873,POINT (409463.66564819845 125363.03555424682),0.89,Grant Street,81.104,26.8
4599846707-4599846710,img_4599846707-4599846710_h0_002.png,HYf9_2Tb8JOorFiPjQB80A,2023-05-01,2.0,40.4405504421858,-79.99609705852873,POINT (409463.66564819845 125363.03555424682),0.89,Grant Street,81.24600000000001,207.6
4599846705-4599846707,img_4599846705-4599846707_h1_023.png,fRRPR-9q68xl3McB8ElubA,2023-05-01,55.0,40.44064085634714,-79.99557980654478,POINT (409507.7899131698 125371.95590208498),0.89,Grant Street,173.75199999999998,207.1
104572642-106056474,img_104572642-106056474_h1_007.png,fRRPR-9q68xl3McB8ElubA,2023-05-01,19.0,40.44064085634714,-79.99557980654478,POINT (409507.7899131698 125371.95590208498),0.89,Grant Street,173.656,27.2
4599846705-4599846707,img_4599846705-4599846707_h0_022.png,fRRPR-9q68xl3McB8ElubA,2023-05-01,54.0,40.44064085634714,-79.99557980654478,POINT (409507.7899131698 125371.95590208498),0.89,Grant Street,173.75199999999998,207.1
104572642-106056474,img_104572642-106056474_h0_006.png,fRRPR-9q68xl3McB8ElubA,2023-05-01,18.0,40.44064085634714,-79.99557980654478,POINT (409507.7899131698 125371.95590208498),0.89,Grant Street,173.656,27.2
104572642-104572648,img_104572642-104572648_h1_001.png,rr6upklTe2NDhPyCkId_aQ,2023-05-01,1.0,40.440632528941,-79.9960418521373,POINT (409468.5795883968 125372.02829688178),0.89,Sixth Avenue,57.844,112.3
104572642-4599846707,img_104572642-4599846707_h1_001.png,rr6upklTe2NDhPyCkId_aQ,2023-05-01,1.0,40.440632528941,-79.9960418521373,POINT (409468.5795883968 125372.02829688178),0.89,Sixth Avenue,8.933,295.6
4599846705-4599846707,img_4599846705-4599846707_h1_027.png,rr6upklTe2NDhPyCkId_aQ,2023-05-01,63.0,40.440632528941,-79.9960418521373,POINT (409468.5795883968 125372.02829688178),0.89,Grant Street,173.75199999999998,207.1
4599846707-4599846710,img_4599846707-4599846710_h1_009.png,rr6upklTe2NDhPyCkId_aQ,2023-05-01,31.0,40.440632528941,-79.9960418521373,POINT (409468.5795883968 125372.02829688178),0.89,Grant Street,81.24600000000001,207.6
4599846710-4599846711,img_4599846710-4599846711_h0_006.png,HbtH4lhKajKPdE5QMxxqjQ,2023-05-01,12.0,40.44023346027043,-79.99630346356749,POINT (409445.2649052781 125328.29505826732),0.89,Grant Street,88.81400000000001,205.8
105096416-105938052,img_105096416-105938052_h1_009.png,HbtH4lhKajKPdE5QMxxqjQ,2023-05-01,25.0,40.44023346027043,-79.99630346356749,POINT (409445.2649052781 125328.29505826732),0.89,Grant Street,89.106,26.6
105012342-4599846710,img_105012342-4599846710_h1_003.png,lLUYC5N5mXQQae3aIp-rTA,2023-05-01,19.0,40.44031382677971,-79.99624970785838,POINT (409450.05099523906 125337.09996658046),0.89,Oliver Avenue,79.25200000000001,115.4
105096416-105938052,img_105096416-105938052_h0_010.png,lLUYC5N5mXQQae3aIp-rTA,2023-05-01,28.0,40.44031382677971,-79.99624970785838,POINT (409450.05099523906 125337.09996658046),0.89,Grant Street,89.106,26.6
4599846710-4599846711,img_4599846710-4599846711_h1_005.png,lLUYC5N5mXQQae3aIp-rTA,2023-05-01,9.0,40.44031382677971,-79.99624970785838,POINT (409450.05099523906 125337.09996658046),0.89,Grant Street,88.81400000000001,205.8
4599846710-4599846711,img_4599846710-4599846711_h0_004.png,lLUYC5N5mXQQae3aIp-rTA,2023-05-01,8.0,40.44031382677971,-79.99624970785838,POINT (409450.05099523906 125337.09996658046),0.89,Grant Street,88.81400000000001,205.8
105096416-105938052,img_105096416-105938052_h1_011.png,lLUYC5N5mXQQae3aIp-rTA,2023-05-01,29.0,40.44031382677971,-79.99624970785838,POINT (409450.05099523906 125337.09996658046),0.89,Grant Street,89.106,26.6
